X,Y
-46.048996,-36.964546
-38.19749,-68.01617
-20.875938,-40.735
38.449146,-63.99155
12.175259,53.962036
0.030203065,35.304874
-17.876427,-1.7491246
1.2562127,22.110773
-11.0746,-15.748549
-54.846645,6.123928
-84.40738,-7.7733817
-69.82699,80.4737
-41.86725,83.38406
-31.485077,75.25132
-28.80954,-12.155564
-73.58063,11.485163
33.91896,-91.25945
-74.64913,9.914161
-54.840637,-34.370296
-38.244213,88.6605
84.32457,-71.607315
77.66578,-75.74944
23.83382,33.77971
-75.87907,18.044064
-4.8770733,49.73336
-20.005339,-52.84463
35.66148,2.9690092
-0.36346912,55.966465
-10.735561,-70.184616
7.115957,-29.752506
-60.678864,-44.738674
19.364832,-20.252348
-15.236163,-70.42356
45.637726,-40.210594
73.86501,60.524815
-24.214159,-110.89922
-64.770454,-87.22667
-45.825993,-95.53515
-67.756096,39.347458
-22.400713,-105.537796
-94.65674,-80.30381
-76.60003,-89.314064
-67.75398,-79.78942
-80.18019,-89.174286
-69.41974,-75.91059
-13.34615,-119.50482
-94.506966,-80.60472
-75.478455,-67.1399
-96.378685,-75.48876
65.951385,-60.416893
63.85927,-65.03925
24.034399,56.875996
89.136444,-72.4364
12.684918,-56.4627
22.725958,-38.584854
64.09757,-65.26207
47.22301,-48.050644
66.762505,-76.81929
25.009287,-44.824135
17.13582,64.0984
22.430864,-60.85562
15.945391,-47.302143
55.944958,-62.97296
17.678213,-56.7003
60.54166,-59.242695
24.343754,-58.361984
60.478306,-58.672123
47.738605,-49.617603
24.278969,-49.55583
-42.86655,88.882904
-75.96246,4.1849174
53.399612,32.64784
-34.34364,85.21706
-18.41766,87.43988
-30.766758,89.89797
-43.85842,24.580004
-30.879194,89.9302
-100.51983,-6.1612606
-38.293674,21.648966
-20.899801,82.15777
13.642157,113.46658
-64.52025,5.936975
4.183896,111.78432
-31.916351,23.323832
-49.249767,-1.821446
0.35798737,96.94265
-80.82145,67.783585
21.951471,113.748055
-45.16578,63.075207
-55.48887,-12.727509
-46.788944,56.04889
16.071222,100.647644
-55.537178,44.39231
-46.825466,56.652817
-48.204594,51.828354
7.701695,28.628252
-4.3931203,102.29779
6.6680293,-47.455635
-21.172342,-18.425982
29.44656,28.529968
-20.063192,-18.694681
-28.442495,65.92188
62.901093,35.961086
47.905563,-86.863976
-11.813604,-18.33856
-46.654728,-38.4229
48.551247,-84.59603
33.691696,-98.80999
6.4133625,-51.87455
17.993362,70.73363
5.5407214,53.852753
30.170307,-23.443096
34.439224,52.767162
42.073147,15.038067
32.21139,4.0328236
-5.4382477,50.26828
-86.96438,-76.27034
-14.62363,-107.848366
-69.3096,-61.424084
-81.481285,-81.61082
-64.66351,-71.259766
-10.43576,-114.996826
-79.707214,-60.11919
-31.384905,-96.754486
-89.29793,-77.55971
-90.430855,-79.07656
-35.99052,-99.52581
-66.138794,-72.42193
-21.218182,-101.96045
-90.693405,-77.94549
-21.827194,-113.93115
-71.2146,-66.16007
-92.67712,-73.46592
75.331635,12.1891
76.98386,6.420723
67.97855,15.905478
77.72578,7.108212
69.12998,14.699526
53.365116,-6.640609
73.37128,4.832934
40.381447,15.799114
69.11399,15.947076
38.684036,25.61559
36.636616,-39.665607
39.638237,33.56557
-11.207485,-50.022934
16.64744,92.929596
22.553886,-77.697426
-10.050019,112.629555
54.03766,-2.3494089
30.75219,12.208405
41.604893,-32.902588
0.7887954,22.569206
26.417042,97.22377
41.719868,102.826324
27.975195,97.71422
29.719477,-43.62801
28.748234,16.029491
35.763233,16.141462
0.18809128,57.27284
58.011543,-39.891533
-6.6926026,107.612434
25.357628,96.63482
24.659164,23.74609
2.4233592,84.16113
37.234497,25.347038
-22.125175,43.118015
22.382372,98.518295
64.30173,61.68999
36.759647,0.76356494
70.28169,-61.744904
-56.567543,-50.869385
-43.180393,-63.689632
-5.755684,-76.28854
-9.054938,66.85458
3.9112692,-87.13989
-46.725105,-26.604311
-56.198284,-59.32027
-31.09311,-70.64631
48.568264,-64.01915
-15.164589,50.25947
-1.946473,-78.589584
-13.021416,-11.780513
-7.511788,71.65968
-62.152298,-48.112614
5.1226482,-86.77331
10.525169,-87.51455
17.599585,48.007835
-27.925568,9.780611
-39.275257,56.97165
83.83607,-67.85558
-44.56474,77.34718
-38.833225,5.440327
-61.325558,21.947956
31.750685,-81.376175
53.19391,-98.93844
-9.212399,-23.832119
12.707874,76.87579
87.86232,-18.94165
-29.976482,-33.886574
45.694008,1.2101437
77.78177,-45.87114
11.781321,114.43669
57.05758,12.047026
69.5244,11.369309
11.4383,-83.68496
59.56996,8.571073
35.89512,107.60595
35.886623,107.72565
56.21457,56.00378
10.169389,57.099426
-6.958027,72.81303
0.69599015,63.40871
-79.91743,-56.721474
-94.40924,-46.93879
-73.73594,-60.290157
-71.36924,-60.234882
-8.147556,-108.10787
-89.875916,-69.67028
-47.18534,-97.59137
-2.4231987,-99.03917
-44.236828,-106.655
-82.53676,-73.9485
-75.031296,-7.638298
-81.44308,72.42899
-56.941692,52.26486
-46.795948,61.288746
9.787785,63.25777
-3.0338435,-19.684391
-53.392334,-47.590847
-53.98754,47.65955
-68.52304,3.3682883
-50.115715,73.42547
-65.33581,-10.0678005
105.44993,-33.598194
-29.343834,-42.674355
-6.2698746,-1.1116691
3.6698294,-14.762168
5.072636,-14.750305
10.719131,60.459084
31.833939,6.527154
29.300924,6.9473267
34.67311,7.447669
-32.88865,-39.89902
24.80997,80.16529
-17.989965,-48.81256
14.578885,82.91494
66.94908,-40.543022
20.372965,2.3308232
7.424966,70.783485
-34.879826,-54.98245
71.101845,-44.173767
64.66424,27.616533
-59.172333,90.344574
-48.104168,8.496582
-14.698891,-52.963356
82.63886,-18.859018
28.625448,72.90029
67.91209,4.5997066
29.080154,72.71626
54.096992,71.48987
37.414482,-7.4349775
66.63733,-10.2801075
56.236954,4.7305393
56.241016,6.824861
35.22203,-15.159761
28.510574,71.06057
62.881046,-13.351277
68.39102,-32.17678
-33.582283,2.5731359
-36.722385,5.0258565
12.554745,34.534893
-34.965694,3.190045
-37.0711,19.537006
9.145853,21.858122
-29.56427,-4.4399896
22.133348,29.153276
60.039757,-41.898434
9.617178,25.806227
-4.3333974,-31.121841
60.634003,5.791374
31.096527,21.08466
45.415325,90.09858
80.45091,54.679565
-9.289154,88.84972
-26.998463,91.48206
-12.947881,36.03573
-26.169338,74.80477
-36.692333,87.87133
50.793034,43.032494
-89.19303,9.324846
-89.17168,9.459272
-78.24065,-6.232678
-89.65887,16.593964
-41.612255,96.40859
-18.1315,69.89955
74.42962,-29.724195
67.24464,-68.878815
87.776596,-68.42498
23.676395,81.02266
68.91471,30.06302
7.103519,-50.788616
12.890444,62.928402
41.57499,-63.35353
12.190485,54.000366
-1.2826883,49.69575
16.872396,-40.77976
12.312598,-48.198795
-22.498898,-34.99901
5.8915267,-78.20194
-29.895634,-73.08644
61.989506,-77.87169
5.692958,-85.23734
-20.00161,-47.46738
9.767134,-76.634834
-24.099014,-44.86877
10.490693,-77.33222
20.129805,-46.647324
23.49703,-86.59542
16.056906,48.746025
52.53395,-20.473433
-78.40833,-80.083916
-19.585646,-112.908615
-87.23403,-76.23169
-20.99964,-98.809265
-87.5148,-71.0526
-88.72926,-80.19225
-18.776873,-114.145004
-33.08735,-93.46821
-74.93482,-73.38795
-89.94887,-72.66154
-95.66319,-72.51529
64.548294,58.731625
70.89852,50.520367
19.18325,86.36091
20.237488,-22.638397
19.073774,81.12748
24.088793,81.48317
30.045874,91.86263
14.985533,-1.0536661
31.037138,110.64424
-67.18974,90.18134
-37.988808,84.10805
-44.867653,16.804575
81.61022,-68.4733
92.88349,-54.001842
19.391476,1.3339845
22.764528,83.76083
9.671053,105.13895
17.280005,89.49161
-67.795944,56.449936
7.425248,102.28299
27.81338,79.33247
24.160057,17.856249
27.02932,2.474575
42.269535,96.35682
27.592253,94.383675
33.14659,52.17678
-31.78621,-49.731533
24.42371,16.318174
29.590643,103.29933
-18.716366,-40.04859
-6.5583253,-43.105984
15.627957,68.281204
-9.189148,-34.101135
12.927953,-20.234144
44.387493,-101.33766
6.88289,-51.208748
-67.26877,9.979423
-20.98373,-48.835754
-21.248884,-41.629623
47.54549,-64.967766
-36.58055,-69.88115
15.433564,-64.3331
-84.227196,-75.51914
-19.452868,-109.991875
-90.19595,-68.93439
-71.31222,-64.25823
-79.23067,-55.76888
-88.853584,-75.862785
-67.60185,-61.418377
-89.33194,-75.489494
-3.9096086,-110.91185
-13.184285,-106.691
-16.131636,-113.30451
-19.36104,-104.11935
-67.96751,74.36482
8.510454,22.793695
13.831128,15.976093
10.441951,96.26625
39.790222,10.644209
10.863257,22.538677
-4.2350154,23.280668
23.748848,29.370794
-4.198886,22.905838
-0.12863912,94.91925
44.23767,20.030262
8.642998,27.190586
71.308205,56.483665
25.05794,27.985647
17.430178,98.84899
-108.43671,0.15168044
-97.824394,1.5078336
-2.0302942,104.077705
-27.259178,51.115337
-33.760384,45.395374
-16.380844,51.591255
2.591423,-64.95164
-2.586045,107.29947
-70.52091,12.47241
-28.271704,54.03072
-74.7184,59.853348
-7.856285,-41.108685
53.403664,48.897392
14.434049,-45.93583
-33.5769,55.57992
-35.228603,-8.15937
-5.497651,-61.75007
-3.0162482,-61.911106
-43.610466,-27.69698
-36.807865,-73.50871
-16.621805,-39.566814
-43.52832,-75.32858
-45.314266,42.22868
-13.490958,-76.471016
-40.512894,-68.83264
-42.11755,-76.2095
1.287326,-38.837585
-14.846318,-74.5711
0.8117903,-16.038868
-17.307701,-76.3384
-47.376823,-30.282148
-13.807775,-54.477074
49.555157,42.112713
6.9050937,-46.30021
32.55756,10.072361
24.581701,-72.79416
15.145575,-38.497257
-37.686996,98.03654
-14.936347,83.05569
-37.81861,16.45801
-25.886208,18.999313
-30.28224,17.674221
-32.059788,20.604425
-18.319363,84.7337
-28.053596,18.885519
-14.389924,84.822815
-36.79599,16.785194
-28.015041,19.104427
42.092957,10.558146
52.627247,67.59774
39.743572,88.94072
74.309364,-7.8845153
74.73522,56.794285
1.4739048,-76.16244
32.6776,108.55329
37.914803,33.37054
77.23568,-73.00705
47.618183,55.190083
42.91288,-37.48858
2.0270252,106.93314
39.248165,22.088219
21.144476,30.877407
26.160166,100.610374
-81.29143,-11.559617
6.314061,79.36978
-6.255421,23.409214
38.24042,27.809229
-30.77985,-18.550232
13.456277,38.33459
17.94306,108.949814
54.983013,42.262695
30.111778,93.224594
17.082987,32.162884
39.814342,25.861454
-32.648262,101.60301
14.120457,35.555687
13.486626,39.115753
-11.234894,17.616941
11.21634,27.883234
-10.117246,18.375181
6.306591,36.046535
-8.517434,25.402828
11.305367,114.916115
-7.959365,100.87749
31.15798,86.10319
56.21074,69.3526
4.269631,-37.56708
-15.068983,65.70906
-15.7617235,-50.19473
1.860014,-38.075626
-12.083879,53.77846
-19.11839,-72.2126
-31.735165,63.66562
-8.099635,-72.979706
2.3411698,-15.891468
-94.77867,1.0136155
-101.86764,9.070247
-52.72055,11.283213
-104.18842,4.032139
-6.96993,-18.817799
7.3866982,46.174576
-34.463726,-81.28308
-34.221188,-80.91463
26.505556,-17.868425
-34.26974,-78.71712
-43.803936,36.177647
-31.386072,-82.038025
-34.247658,-82.08049
-5.7186418,87.20435
-34.537823,-76.8387
-61.308613,14.258802
-89.529785,-21.37181
-71.69427,-14.639927
-89.100624,-9.604732
-66.06658,-6.335978
8.607302,60.80312
-5.383722,58.780926
-4.456977,-60.990643
68.26429,27.92267
5.6212687,59.08013
86.58763,-73.84694
2.15776,-23.411762
4.8437815,74.05088
12.114179,66.57719
7.926452,58.802727
65.287926,45.83971
2.0164516,-53.781185
51.53036,-69.31388
-39.88061,38.486423
-34.11741,-77.17087
-34.491116,-82.46489
-29.094572,-81.50543
-34.996365,-77.97644
-34.698452,-78.46215
-35.216293,-76.57017
-26.7395,-86.014114
30.778347,-61.880253
-22.59603,-83.11164
-22.09912,-83.37363
32.27859,-93.27931
-24.577677,-24.986067
-70.49264,80.35229
-50.91189,61.350033
-51.596336,59.531696
6.759155,55.689877
-77.99952,79.15411
-14.668697,-2.6190286
41.92311,-89.95582
-54.44312,14.241834
-87.86128,-30.844053
-7.5861125,-51.561348
-8.756323,66.60659
-43.406223,-32.07179
-43.14693,41.159374
-15.60114,-53.18562
-0.739156,66.624695
-15.924011,-56.359707
4.3266015,52.96403
-43.10304,-78.41143
16.076935,-64.125336
-9.855199,-41.429493
7.8754253,-48.799076
72.89888,-45.151966
-37.625935,-4.09188
27.805698,10.276946
-109.16028,-9.933758
-73.141136,-28.769855
-3.019537,-53.8488
-33.802048,68.90274
-3.7658587,-33.49578
5.6220517,36.39232
6.5500364,-66.44234
75.54396,-45.15949
67.27415,54.294678
80.68639,-44.390266
67.17075,54.032494
75.69345,61.53998
85.562096,-30.928738
77.81966,53.040604
84.135735,57.327625
75.5278,54.22489
63.726257,-42.057583
74.57401,52.932
63.537186,-15.746892
60.83243,-11.709031
82.55513,61.519485
72.302795,-23.682
6.498625,-77.693375
-38.87219,64.4529
-74.33327,24.266264
-62.424538,20.472048
-43.930134,80.262245
-60.773926,-12.852397
-102.95114,11.832173
-75.066605,14.083093
-50.331993,24.671333
-69.89615,19.676167
-47.069782,88.54565
-76.373634,12.868049
-44.341053,27.829802
52.465675,34.570183
-84.88144,13.439618
-71.19876,30.071442
-42.18915,25.646664
-6.7059784,113.881996
30.649311,-88.555916
56.54958,-41.216293
-65.129486,94.586945
-66.357895,92.9298
-64.92076,78.01736
80.82224,-68.01147
-23.548315,-114.715065
-98.70285,-55.641994
-64.56058,-76.40939
-78.01353,-82.32313
-60.261127,-92.74632
-65.344086,-87.85712
-64.40321,-79.65597
-29.598501,-93.7392
-25.406391,-96.98387
-69.060265,-67.01952
-64.03453,-79.72099
-22.997849,-115.05529
-22.77928,-114.77939
-66.839806,-74.291245
-5.5729737,-102.6728
25.7109,82.386566
-33.809437,-61.295288
-26.584572,-31.476694
17.761448,79.971375
-19.462973,-39.88652
-35.660645,-60.37431
26.169527,72.70272
14.458712,80.04766
14.990909,-1.5069629
32.75107,-1.379953
23.629387,-9.529308
-21.422754,-32.11871
-34.401016,-55.700623
-20.889437,16.40066
-12.6844,84.0269
-7.378516,97.41346
-7.9280925,97.280136
-11.862759,85.31656
-4.427589,95.173325
19.64998,92.19396
19.13756,93.77724
29.964127,19.795275
-9.843601,-4.645292
15.0807495,-95.52227
-34.412327,42.487114
-11.454462,83.91182
-11.327766,83.764755
-21.657,83.31477
-27.578907,43.65863
-4.5704637,93.896866
-28.0371,7.944535
14.511372,26.692589
13.971455,10.083349
25.034763,107.86739
-51.004246,66.79996
-90.29284,-25.736637
-47.48355,-9.928492
-65.35599,-22.590342
-86.71771,-18.810738
-78.90962,70.23773
-26.893572,55.386707
-57.86508,-6.797147
-33.54867,63.283188
-110.347916,-1.2394613
-30.198742,-11.095132
-55.47122,-12.717125
-7.415881,-113.77906
-60.913795,-76.16836
-87.71085,-74.080505
-86.81943,-75.537346
-79.32278,-64.24673
-67.98048,-90.00311
-76.17148,-60.988552
-69.574036,-62.599834
-90.10867,-70.41438
-21.218134,-111.89608
66.353226,40.63454
3.6141033,54.41382
68.201454,44.686405
48.671165,-61.694565
73.21697,37.623985
-19.047432,51.410862
48.69792,-60.805893
15.170701,55.558365
80.544464,31.623146
11.3808365,54.36304
10.96825,57.515812
45.651062,-0.80968374
71.533745,34.91739
-16.172916,108.728935
4.0796113,113.931816
4.646965,35.658028
-6.830418,33.261402
3.5937161,114.47843
6.2084694,119.537674
-1.4061016,37.852993
-16.960405,32.65932
-16.153433,119.34483
-6.6267934,34.448547
-12.000229,96.456154
-3.2525105,41.14479
-12.45498,25.407543
-20.430578,32.69138
-12.825273,-6.2493677
63.61305,53.18883
82.29853,20.88106
82.254135,20.99282
-92.79409,-19.770792
-38.01223,-38.401222
-27.342594,-26.020151
-70.99324,83.78336
-104.42273,-9.7012825
28.529745,-7.914026
34.537136,-9.506914
24.769144,80.864944
48.95322,14.687404
19.239042,76.36606
22.821604,1.9441824
33.630985,4.1948776
32.201782,-0.9745427
64.31933,-34.388668
75.57591,-0.04673419
-85.6792,-19.363728
-1.447837,27.536188
-43.56415,76.844635
-57.42132,82.32272
-25.305254,98.60494
-14.565147,103.222694
-62.801334,86.0961
-2.5974636,27.615946
28.787697,110.90508
2.516803,110.8011
-85.59463,11.139507
-7.1611743,99.741
-1.4662664,105.46558
-79.21274,60.25104
0.2816021,35.404015
-6.934605,15.068719
15.668521,84.2783
3.2652164,109.18254
6.204512,33.00013
-7.496667,111.48399
16.596888,59.026203
-46.6487,28.85933
6.6003723,112.504845
2.6335392,10.372808
-97.66672,12.292819
-28.990534,-15.6609955
-77.893974,37.604015
42.707085,25.34484
20.264881,71.46128
21.54833,68.11283
72.835976,56.092583
37.61603,83.88434
74.61555,28.990416
33.070454,12.658349
-26.334578,75.96408
-24.926563,5.436365
104.82973,-34.762787
-76.50265,42.767693
-63.54889,-75.12425
-31.756874,-92.067215
-34.713715,-106.31218
-64.935356,-78.37293
-28.777973,-113.93991
-32.558964,-110.13223
-54.91487,-56.17298
-41.939003,-4.985755
-95.87113,-18.458733
-37.552773,-8.47569
-29.946032,19.959412
-26.75211,83.438255
-94.31885,-18.153147
-32.950474,-35.14492
5.026262,57.37977
-63.59975,-29.195444
-30.206255,-9.76194
-0.9743959,-14.601085
2.7810714,18.671017
-102.75535,-5.5631547
-72.54406,82.202385
9.809885,-42.05972
-76.96079,11.756817
-65.44946,-50.606373
-60.364697,-14.143936
41.37087,-80.48007
-25.685894,-4.480296
-11.926911,-57.631516
51.76098,-83.00206
-19.17155,-31.340656
-58.766777,-21.918114
-30.125694,65.389565
5.300957,-69.4775
65.794174,37.74633
-59.634205,-31.17023
42.370636,-15.212895
54.9042,-72.87295
-85.08392,-19.272419
-52.23299,8.707117
-61.81978,79.09307
-37.025692,5.4196677
-62.15507,22.737278
-78.77637,10.811429
-45.974937,8.394226
-80.06263,19.480892
-84.68492,-3.8241408
-79.252106,-6.5542192
-80.3558,0.33439264
-42.85889,2.1859524
24.552782,-99.91572
-15.018325,-40.100082
18.384092,-105.731834
8.887123,-98.84011
12.83962,-96.11316
18.839027,-91.756645
7.9003587,-92.61623
9.220882,-98.820465
8.618147,-92.34244
11.465268,-84.14581
25.753216,-100.92126
23.65884,-100.25885
19.479286,-103.99447
8.631064,-92.177086
18.742125,-88.99514
11.598949,-93.68419
16.72846,-103.692665
0.8816032,43.843292
45.42036,37.467213
11.032887,-91.60274
11.347138,-91.73694
20.679348,-103.23922
15.642551,-89.80848
12.023501,-91.31434
23.171116,-101.64048
9.495886,-98.34388
15.367966,-89.6375
86.26874,-59.24127
-69.470116,42.24729
12.240546,-89.41137
12.17319,-89.26361
15.226278,-90.04968
21.471191,-102.989296
15.218149,-90.547264
13.025151,-90.522964
22.215536,-103.0485
13.129288,-90.57819
13.133309,-90.69351
14.717654,-90.2185
85.98685,-59.67483
13.340926,-90.47989
13.339228,-90.60236
-54.648014,19.406033
-61.8857,19.576254
-36.560402,86.01483
-93.53348,16.85415
-39.608597,20.556602
-61.595444,-9.078571
-54.948723,12.451904
36.244724,-92.07052
-48.986893,90.09806
-51.6266,86.94862
33.947834,-48.80308
-66.99185,88.04356
-60.183857,-93.620964
-61.016903,-76.30455
-33.477165,-97.26359
-16.54062,-108.43965
-87.46722,-76.417656
-39.173992,-98.845245
-84.99637,-75.96674
-78.17486,-83.1783
-15.395443,-109.90453
-13.014589,-108.77052
-14.650384,-115.03717
-35.32122,-99.32918
-21.736076,-112.750435
-9.441252,-109.5381
-47.491074,-94.3655
44.221577,72.334625
44.376484,-6.576965
78.30393,59.508854
45.126087,-4.20561
79.92515,-39.73046
52.179775,-7.2996993
76.050446,59.56861
78.585594,59.809948
46.0054,-10.381676
-71.04836,-49.888817
-52.76657,-43.7878
-67.35706,-49.844208
-13.111662,-56.90124
-7.0153155,-48.19936
-26.147709,-5.4541216
37.290184,-69.17581
-13.611756,-20.710987
-60.792763,-45.4714
-24.214176,-3.5966406
5.119751,-72.426384
-8.554423,-104.82143
-91.859375,-75.6226
-77.39112,-59.341763
-90.9782,-68.49513
-81.07601,-63.01317
-4.5345974,-109.483894
-59.36294,-74.93016
-84.21436,-62.88069
-93.45956,-53.53716
42.183952,-45.136677
-86.74912,-76.102776
-86.82414,-78.67071
-69.69529,-59.609642
-42.61192,-105.920044
-64.60226,-84.09905
-89.26867,-71.54547
-18.674915,-105.53945
-73.12128,-62.570583
-69.52668,-62.134308
-82.961945,-77.42656
-49.857025,85.60884
-81.67488,-31.012573
-85.058174,-37.040302
-45.784363,62.43396
-35.772892,4.819917
-36.94669,62.791843
-30.160067,-13.481065
-15.97173,86.87536
-46.511047,10.2705765
-28.403755,-13.032433
-72.93993,55.144066
31.613562,82.694565
-71.5532,-68.73229
-82.34,-88.37491
-84.84462,-57.59545
-29.93377,-103.621284
-88.16993,-65.10521
-32.95913,-100.33583
-92.01414,-83.06489
-15.423583,-95.92566
-16.378872,-96.53883
-27.563505,-103.11431
-99.70996,2.5329728
-70.630745,-48.875183
-16.565794,86.76555
-22.77563,87.6444
-3.2635744,104.44503
-67.74047,-47.905197
-40.6929,53.849773
-49.82401,-10.412689
-31.1074,13.933948
-71.79958,54.029533
-88.5961,-30.041187
9.796269,29.57041
-56.43917,15.705819
31.61956,-81.38991
-82.30873,11.752235
54.469353,42.812134
-61.37491,23.209276
-60.317352,22.495926
56.276123,51.228127
-1.0983415,39.873398
-7.106801,38.010746
55.955193,51.384754
-77.75616,-3.2951174
-88.278435,9.54276
-7.5606976,35.879463
81.195,-70.00972
-70.953476,-21.12454
-73.86362,-22.810165
-62.544514,62.466892
-49.986168,2.773162
-74.90585,-30.240429
-75.60662,-17.960207
-66.167,65.09982
-3.3360622,-23.138731
81.20955,-26.022882
34.282677,79.424576
48.315617,12.066
68.907326,4.637655
51.02052,64.66955
36.691833,54.489723
5.0503507,70.48116
1.4207295,-87.01302
-13.768814,2.2019718
107.922195,29.266376
110.34666,-10.5522995
100.297844,20.003616
97.79322,18.891203
101.41073,-0.46840686
99.72723,1.9347756
-35.683006,70.76318
-43.69993,-10.752004
-57.392174,-65.63553
-63.286037,37.84825
-44.092934,-11.739555
23.151485,-80.830864
-63.591545,2.336311
-60.780495,48.261242
-93.74563,-2.3171365
-81.42637,52.590225
14.5918665,95.7009
24.221571,100.45642
-4.3971577,95.44191
24.612513,105.18546
24.683422,100.35477
10.2892685,108.59305
6.5427756,98.75338
78.45171,-78.14591
27.969484,100.10687
10.379344,-8.866697
22.975231,93.77912
13.82724,95.63544
9.274582,111.79109
-50.542877,37.17853
-40.890163,-73.76372
-40.46586,-73.972435
-41.005844,-28.192692
-39.68353,-72.9876
-40.81971,-28.140072
-40.37175,43.55624
-40.04117,-73.720894
-48.51718,40.218884
-38.85781,-71.98301
36.45696,-64.079506
31.472553,-26.183601
77.78133,-48.5663
13.708109,-61.166744
35.212852,-9.048331
13.831242,60.287144
21.403025,69.15753
67.86502,-35.550365
74.86596,55.19748
53.80978,-9.106892
76.16244,-42.111465
40.38778,-10.852208
-59.120148,-48.733833
-48.909237,39.659607
-36.664112,14.787517
-40.20226,-27.784204
-60.04233,-49.76093
-39.2258,-27.64282
-39.19757,-27.439817
-61.74045,-47.704956
-6.738925,-64.155304
-57.94821,54.346306
-6.64725,-61.551098
-11.766452,55.54361
-15.294106,-30.882442
-54.99602,55.583447
-0.7910203,-50.636776
-64.601425,6.766687
54.67884,-101.52774
-19.174728,-33.156345
-41.301056,-9.42912
-50.017277,2.4817562
-67.65314,-15.591988
-44.600815,-61.013435
-88.62655,-23.549065
-57.015385,-30.292643
-59.376072,-4.088995
77.653435,-50.14214
-102.96301,-5.565197
-53.63688,-0.80167
-66.30346,15.7317295
-35.318604,-16.02473
-65.51608,-35.632298
78.12432,48.603374
84.96306,-17.157497
75.811356,-84.29494
68.99376,8.967066
74.30368,-82.45581
84.809296,-17.167103
87.79845,-34.13913
63.448467,22.917793
-19.727835,-83.93787
91.037384,-66.738205
37.310146,-27.305843
37.00725,-61.22222
9.8776,44.2728
31.349724,-61.853725
-20.159723,-84.81155
32.33916,58.037186
-24.703209,-82.24283
36.915833,-60.87359
-19.888342,-85.3357
36.798473,-60.84723
-22.437761,-83.19255
31.540052,58.75987
31.138218,59.288128
31.812548,-62.18481
36.068573,-61.0285
-21.386675,-87.01979
44.18001,10.8711195
8.178213,60.90278
50.300636,5.7927337
45.52983,95.63648
-10.135755,34.688602
-60.380337,-7.193586
-15.132332,-44.193935
-96.63858,-18.812181
-107.51567,2.083651
-12.059547,-56.243233
-67.54697,-48.405365
-61.883095,-27.928997
-50.181667,-49.14571
-62.912956,-44.48363
1.0406677,-59.626217
-41.97068,-19.068262
-65.589355,-42.15243
-60.182487,-39.17932
-2.3454385,-37.70202
-105.674446,-5.483665
-31.173214,-112.3628
-96.75727,-58.570034
-14.154214,-100.04297
-18.202402,-96.93549
-91.98604,-70.377464
-19.42858,-99.12147
-64.12599,14.954902
-50.67244,-42.07218
-11.251588,-15.060386
35.45028,-75.44815
-68.89116,-45.20555
-91.521416,-9.675024
-50.003902,-38.7093
-21.629595,-14.733687
-103.35725,3.4695613
-18.61163,-16.417194
36.162582,-77.70291
-26.670603,-5.335939
70.52675,67.914345
55.571167,76.90117
66.303,-11.033305
63.11591,3.4065533
64.340675,3.2852695
84.34012,56.41848
39.282894,-32.002354
75.41836,-84.986
64.20746,-12.11953
72.13726,67.27422
56.79636,23.634844
62.0092,2.814558
81.589294,-30.11696
37.83305,51.367203
85.94478,60.423824
87.897766,60.276646
59.47155,79.53207
77.28783,-35.757404
83.22521,65.2432
87.03257,61.31571
40.548595,60.480606
45.727627,-32.16757
47.904552,-42.440327
76.68199,17.166914
44.926514,65.5206
52.01651,-38.428204
-69.68321,87.85881
36.817856,-46.69655
-49.293865,-20.394981
-44.43131,-38.84267
-80.769394,12.953819
-70.67981,37.761894
-33.250175,-35.097733
-107.13461,-10.182958
-17.0644,-65.76346
-78.37352,-10.284572
-2.4815445,-34.24175
-38.13237,-16.274078
20.365635,-43.304478
-49.207478,-12.916891
35.08924,-71.32794
-88.77672,-25.829773
-91.74357,8.471397
-52.144684,-13.437457
-53.272186,-42.26895
-50.721504,-11.424725
-53.483303,-42.197544
-51.50939,-9.621318
-17.13547,-35.84486
92.49701,-54.54821
-104.123695,7.903924
-81.04051,-28.069204
-51.280647,77.25071
-70.698845,54.927826
-7.0328183,-25.975334
-61.9896,-32.328808
-33.164505,-40.290627
39.494675,-83.67422
16.345217,8.240928
5.599024,-70.82239
25.256792,-75.50659
-60.08413,-25.050583
-56.958088,10.941198
-100.11699,-15.83164
-51.54736,-1.2746439
-32.01703,-15.561559
-49.31251,-3.5616977
-102.967995,9.546784
-84.229706,-34.376347
-103.41907,3.5306456
-36.1406,17.824144
-35.679314,18.541018
-3.389197,-14.830111
-59.24344,-9.276687
-47.7561,-13.591689
32.152832,-93.45408
-59.692062,3.996829
-50.147972,60.388596
-37.653057,62.909008
-49.918358,-38.10982
-51.22639,-15.72544
36.91642,-70.22424
-60.532967,-25.108372
-36.311825,-74.67892
30.053728,-62.560646
-41.882133,-29.345821
33.42927,-60.65791
-41.746822,-31.401258
-41.628185,-28.620039
-38.667797,42.361145
-42.85669,-30.154074
36.78294,-64.3812
-45.94684,-79.07708
73.3032,-0.5923528
72.528946,-0.4375314
80.90268,49.581528
53.915764,63.604496
87.24086,-20.007488
89.02544,-26.694572
58.997395,91.693
-56.4217,-47.167915
-48.58902,-13.383723
48.2938,-86.57449
-49.638412,-12.930249
-58.668423,-47.413464
-76.77165,-31.38999
-58.535885,-45.55793
-58.934258,-49.74373
47.566235,-84.550705
-79.58048,1.6968822
